county_fips,county_name,state_abbr,year,num_establishments,total_employment,total_wages,taxable_wages,avg_weekly_wage,avg_annual_pay,employment_yoy_pct_change,wage_yoy_pct_change,location_quotient_employment,unemployment_rate,median_household_income
06030,"County 030, CA",CA,2023,2080,4922,152448896,98353173,620.07,32243.54,3.95,3.64,1.0743,5.24,45857.07
06031,"County 031, CA",CA,2023,4418,12824,443716199,305922412,657.87,34209.5,-0.56,0.46,0.7885,4.19,55881.1
06032,"County 032, CA",CA,2023,37628,188566,10895097673,7806735070,1151.01,59852.64,0.03,6.24,1.6706,2.17,62556.46
06033,"County 033, CA",CA,2023,1122,4794,281886895,178483229,1089.91,56675.45,3.44,3.21,0.9279,3.53,58412.95
06034,"County 034, CA",CA,2023,3000,15795,970618792,627009648,1137.12,59130.25,-0.87,4.32,2.3104,2.02,52954.48
06035,"County 035, CA",CA,2023,1417,6256,312673688,219640073,955.75,49699.08,1.54,1.99,0.7827,3.09,51055.45
06036,"County 036, CA",CA,2023,4755,22669,1052766281,748525729,911.43,47394.56,4.01,2.96,1.1851,3.3,58989.93
06037,"County 037, CA",CA,2023,5435,38408,2263658028,1521434038,1104.17,57416.69,-1.31,1.13,1.0507,1.55,60473.59
06038,"County 038, CA",CA,2023,213,917,44425856,34382807,904.75,47047.22,2.8,4.69,1.0523,3.82,52696.27
06039,"County 039, CA",CA,2023,1229,4125,206679419,158776092,946.94,49240.69,-6.74,4.34,0.9611,3.35,61525.91
06040,"County 040, CA",CA,2023,881,3332,155621217,97012624,932.18,48473.25,-2.3,4.12,1.5706,2.04,58546.13
06041,"County 041, CA",CA,2023,2059,9230,550455300,411721969,1197.77,62283.82,-2.84,6.91,0.8506,2.67,61848.74
06042,"County 042, CA",CA,2023,6828,11718,481852433,300581875,783.27,40730.27,-4.02,5.64,1.5009,4.68,51814.24
06043,"County 043, CA",CA,2023,14583,36897,1248917139,898402636,665.41,34601.2,-2.58,4.95,1.123,4.77,55765.36
06044,"County 044, CA",CA,2023,402,1672,74518315,55685362,831.11,43217.75,4.8,5.29,1.3093,4.49,58166.47
06045,"County 045, CA",CA,2023,3174,12252,655398655,449996482,1000.02,52001.07,-2.11,6.51,0.7934,3.64,64565.31
06046,"County 046, CA",CA,2023,5198,17659,782170035,519491822,825.77,42940.19,0.15,2.39,0.8347,4.61,58536.06
06047,"County 047, CA",CA,2023,3759,9391,411009166,280344541,874.56,45476.86,-2.04,2.26,1.0388,4.97,46721.7
06048,"County 048, CA",CA,2023,546,2141,94884910,56949733,849.8,44189.71,-0.92,1.17,1.3138,4.26,59936.18
06049,"County 049, CA",CA,2023,8449,20510,942306627,750316650,915.91,47627.16,5.23,0.8,2.3938,2.74,62170.53
06050,"County 050, CA",CA,2023,1305,3845,192883683,154193878,999.78,51988.42,0.61,3.5,1.4676,3.71,62888.79
06051,"County 051, CA",CA,2023,886,3838,205746703,129825559,1035.45,53843.37,4.0,6.26,1.0889,2.49,67941.34
06052,"County 052, CA",CA,2023,4891,15685,571929483,410433337,688.55,35804.66,8.07,1.85,0.644,4.51,59593.6
06053,"County 053, CA",CA,2023,5817,33523,1272861409,766564682,749.32,38964.85,-5.19,1.42,0.8286,3.27,55351.16
06054,"County 054, CA",CA,2023,19882,68732,3154220966,2382502120,914.2,47538.43,0.77,3.09,0.8902,2.83,59335.32
06055,"County 055, CA",CA,2023,1470,5311,287003769,203367524,1065.09,55384.51,2.44,2.79,0.6112,3.88,58072.48
06056,"County 056, CA",CA,2023,6774,17355,668949819,496360891,730.02,37960.84,5.14,3.8,0.4574,4.28,62640.31
06057,"County 057, CA",CA,2023,43389,170691,6888881704,4974333785,803.42,41777.82,-1.19,2.58,1.3696,4.43,56019.06
06058,"County 058, CA",CA,2023,2345,12813,754110818,542069332,1095.75,56979.26,-6.43,0.62,1.6447,2.66,57721.98
08001,"County 001, CO",CO,2023,10082,20250,1703605120,1053359432,1548.46,80520.16,5.15,3.27,0.4145,1.17,51415.47
08002,"County 002, CO",CO,2023,5626,22228,1417513149,1074448312,1241.52,64559.21,1.42,3.85,0.5712,4.85,45915.56
08003,"County 003, CO",CO,2023,5904,16556,1285166420,967659429,1432.04,74465.97,4.06,2.39,0.9572,2.71,65280.0
08004,"County 004, CO",CO,2023,37242,160047,10260992598,7423514363,1233.48,64141.01,3.79,6.65,1.0808,4.86,52339.09
08005,"County 005, CO",CO,2023,8560,14684,975002715,727669294,1318.85,68580.23,5.31,3.2,1.5483,4.06,60963.73
08006,"County 006, CO",CO,2023,2725,11826,960964220,619236166,1599.9,83194.54,9.16,3.16,0.8629,2.83,62645.77
08007,"County 007, CO",CO,2023,2576,8014,489375864,339186411,1122.19,58354.1,4.27,2.43,0.9421,4.07,50210.0
08008,"County 008, CO",CO,2023,1517,5350,417035768,304138100,1524.75,79286.8,5.99,4.68,1.0499,2.86,51776.79
08009,"County 009, CO",CO,2023,25551,80901,5594342025,3661872769,1361.04,70773.95,4.48,4.74,1.365,4.53,57099.56
08010,"County 010, CO",CO,2023,1252,4999,325560125,254008866,1261.64,65605.31,1.59,3.23,1.5105,3.83,62153.43
08011,"County 011, CO",CO,2023,3028,9936,815472345,499666586,1503.73,78193.96,5.41,4.17,0.577,3.62,61797.39
08012,"County 012, CO",CO,2023,2671,15090,1214565334,809325443,1598.0,83096.16,3.84,2.86,0.8481,3.33,51856.6
08013,"County 013, CO",CO,2023,7533,21184,1410628607,899574812,1334.45,69391.43,7.83,1.76,1.592,2.94,61564.37
08014,"County 014, CO",CO,2023,935,4583,362115208,254004566,1598.71,83133.08,5.16,4.04,0.6359,2.09,58857.48
08015,"County 015, CO",CO,2023,55093,132092,10335042952,6256536892,1551.97,80702.43,1.2,1.55,1.1238,3.01,60026.35
08016,"County 016, CO",CO,2023,7534,25620,2082029493,1519628612,1500.29,78015.05,4.94,2.59,1.0183,2.51,52746.23
08017,"County 017, CO",CO,2023,36766,108560,9476214349,7103183788,1740.18,90489.49,1.28,3.39,1.0934,2.03,62853.89
08018,"County 018, CO",CO,2023,6595,11697,915148261,584750030,1478.38,76875.81,2.93,2.71,0.762,5.21,53548.72
08019,"County 019, CO",CO,2023,1681,7389,576373282,382951700,1522.12,79150.3,4.12,2.22,0.805,2.21,49947.68
08020,"County 020, CO",CO,2023,15956,50080,4243825439,3015673396,1556.28,80926.39,3.71,4.93,1.1423,2.06,49198.67
08021,"County 021, CO",CO,2023,12313,29301,1875260960,1304087550,1285.83,66863.13,-0.14,1.24,0.75,3.67,44457.43
08022,"County 022, CO",CO,2023,13520,76460,6468693895,4941837759,1594.42,82909.98,6.17,3.25,1.4719,3.09,55867.26
08023,"County 023, CO",CO,2023,9657,22076,1677901411,1148038573,1443.11,75041.57,0.7,5.63,1.1773,2.11,60082.01
08024,"County 024, CO",CO,2023,28317,74008,4536118295,2745693444,1181.15,61419.88,1.79,2.15,0.9783,4.39,40647.15
08025,"County 025, CO",CO,2023,27222,161371,11483208313,8306123648,1362.19,70834.08,5.12,5.44,0.6683,4.28,47883.86
08026,"County 026, CO",CO,2023,7537,25625,1759677236,1353851392,1306.95,67961.44,3.73,5.87,0.9845,2.42,55685.29
08027,"County 027, CO",CO,2023,6033,24815,1684104778,1307918507,1301.91,67699.4,0.53,4.39,1.758,3.17,52712.44
08028,"County 028, CO",CO,2023,3913,17507,1499412146,1017414133,1603.14,83363.53,2.32,0.35,0.6729,3.49,47235.83
08029,"County 029, CO",CO,2023,4376,10076,695005974,465127807,1351.05,70254.56,5.79,1.35,1.4559,3.1,46744.02
08030,"County 030, CO",CO,2023,5769,28300,2052763815,1298651532,1347.08,70047.97,3.11,3.01,1.0545,3.87,62102.57
08031,"County 031, CO",CO,2023,44958,76108,5803421004,4277408470,1511.33,78589.07,2.16,2.89,1.2544,2.84,56328.19
08032,"County 032, CO",CO,2023,14478,60562,4858952280,3022433566,1611.43,83794.12,2.48,4.1,1.3134,3.43,59398.88
08033,"County 033, CO",CO,2023,4056,18003,1348579308,836338012,1439.69,74863.85,2.27,3.9,0.9062,2.98,56400.68
08034,"County 034, CO",CO,2023,418,1343,122743168,82048138,1696.39,88212.35,2.68,4.26,1.0641,2.9,55382.3
08035,"County 035, CO",CO,2023,10474,30253,2282209206,1482478227,1383.67,71950.67,6.41,2.86,0.6999,3.47,52370.06
08036,"County 036, CO",CO,2023,4646,17583,1176299842,784985068,1239.56,64457.11,4.02,4.02,0.9146,2.5,41891.65
08037,"County 037, CO",CO,2023,3738,19677,1488556165,1161759498,1393.81,72478.16,3.83,4.38,1.9298,2.77,52519.77
08038,"County 038, CO",CO,2023,3780,16656,1154026419,915550082,1358.18,70625.25,1.28,1.92,1.2267,3.88,47533.96
08039,"County 039, CO",CO,2023,290,1444,116734444,86505827,1563.68,81311.43,-0.52,1.55,1.2819,4.17,59329.29
08040,"County 040, CO",CO,2023,515,2174,122530107,93523728,1125.62,58532.35,0.5,3.92,1.0411,4.8,47294.56
08041,"County 041, CO",CO,2023,4434,18128,1212063102,923576684,1286.24,66884.4,4.22,4.75,1.929,4.24,42344.69
08042,"County 042, CO",CO,2023,2908,10633,842810664,634699897,1517.72,78921.54,2.55,7.27,2.0013,3.0,56106.57
08043,"County 043, CO",CO,2023,19346,88407,6967867658,4203702376,1587.32,82540.67,-0.69,5.07,1.9725,3.34,64724.29
08044,"County 044, CO",CO,2023,4762,26681,2241498935,1445877903,1555.57,80889.62,-0.02,1.31,1.1877,4.51,63484.61
08045,"County 045, CO",CO,2023,43957,111208,7871984633,5981303090,1390.12,72286.31,-0.01,4.9,0.4733,3.14,58490.61
08046,"County 046, CO",CO,2023,2947,9837,868266832,604818669,1638.31,85192.24,5.1,4.28,1.0318,2.44,52546.66
08047,"County 047, CO",CO,2023,3288,12577,958391131,589163677,1430.34,74377.55,2.69,4.87,0.9183,4.26,56921.1
08048,"County 048, CO",CO,2023,9331,23032,1858057137,1236749267,1505.65,78293.64,4.54,1.29,0.8033,3.85,57287.91
08049,"County 049, CO",CO,2023,8329,30548,2549212829,1531568680,1537.82,79966.47,2.48,0.95,0.7246,4.16,58180.52
08050,"County 050, CO",CO,2023,507,1977,142804843,90245191,1408.04,73217.86,4.44,1.4,1.3884,3.0,57535.49
08051,"County 051, CO",CO,2023,6464,24523,1938808950,1236870202,1499.01,77948.29,7.28,5.69,0.7662,3.47,51635.33
08052,"County 052, CO",CO,2023,11575,78886,5606115927,3397541650,1397.89,72690.15,4.72,2.31,1.2856,3.38,46702.28
08053,"County 053, CO",CO,2023,51913,102835,6575855062,4212689469,1253.64,65189.18,5.08,5.21,1.1356,3.64,46565.28
08054,"County 054, CO",CO,2023,7722,28388,1802588853,1157702233,1230.99,64011.57,3.46,3.69,1.1142,5.38,43958.96
08055,"County 055, CO",CO,2023,1257,6231,536500949,351747435,1644.05,85490.51,2.32,8.29,0.861,2.15,49868.01
08056,"County 056, CO",CO,2023,36367,76130,6497919601,3949319637,1661.1,86377.29,-0.85,6.44,1.3169,2.53,62367.34
08057,"County 057, CO",CO,2023,1755,7035,519428896,371293541,1457.2,75774.3,6.24,2.54,1.1296,2.92,56011.8
08058,"County 058, CO",CO,2023,1806,5289,492938249,379777293,1747.86,90888.8,6.33,4.94,1.2897,3.28,57907.97
08059,"County 059, CO",CO,2023,2424,12462,1096151735,868565664,1642.36,85402.96,-0.62,6.8,0.9689,2.1,57333.36
08060,"County 060, CO",CO,2023,29583,145124,11147478188,8462708404,1444.71,75125.14,5.4,5.09,1.2438,3.44,52914.05
08061,"County 061, CO",CO,2023,1276,5358,405041314,249899023,1498.68,77931.45,2.84,0.95,1.0033,2.13,46669.21
08062,"County 062, CO",CO,2023,10526,27538,1603419000,990396716,1139.45,59251.21,0.65,4.9,0.7863,4.07,43768.77
08063,"County 063, CO",CO,2023,4805,23848,1891066827,1434345860,1477.96,76854.12,9.83,6.23,1.2859,3.0,45162.58
08064,"County 064, CO",CO,2023,21580,86477,6617793458,5241591548,1411.28,73386.72,3.14,2.2,0.7715,2.63,55907.82
09001,"County 001, CT",CT,2023,10717,28396,1456959520,965202991,1016.53,52859.35,3.74,4.6,1.1728,5.43,56532.65
09002,"County 002, CT",CT,2023,22094,50766,3073113356,2108699640,1217.51,63310.43,2.53,4.24,0.773,5.21,75231.09
09003,"County 003, CT",CT,2023,4385,14288,926727435,606217092,1241.73,64570.09,-2.15,2.44,0.5499,5.09,75569.95
09004,"County 004, CT",CT,2023,576,1542,92101928,69905868,1204.02,62609.27,1.38,5.16,0.9235,4.29,59694.94
09005,"County 005, CT",CT,2023,4630,25746,1467361965,988046153,1120.95,58289.57,1.66,5.91,1.3822,5.28,63382.96
09006,"County 006, CT",CT,2023,1639,6980,388778092,307076594,1088.14,56583.21,-0.44,4.63,0.9754,3.5,59852.91
09007,"County 007, CT",CT,2023,1812,3615,152251710,91409786,817.1,42489.24,6.27,2.91,0.8463,7.0,49761.14
09008,"County 008, CT",CT,2023,545,2513,114714660,74674022,841.75,43771.02,1.02,2.45,0.9257,5.94,57126.46
10001,"County 001, DE",DE,2023,6024,25930,563293187,413287568,423.08,22000.0,-0.66,3.69,1.0663,7.45,54440.17
10002,"County 002, DE",DE,2023,24989,87456,1927630272,1366632046,423.08,22000.0,1.75,4.22,0.6745,5.42,66658.94
10003,"County 003, DE",DE,2023,2357,5613,152156101,118984159,540.84,28123.48,0.74,1.31,0.9697,6.11,67949.59
11001,"County 001, DC",DC,2023,1741,4529,198122014,153810813,869.26,45201.53,-5.01,1.73,1.0036,4.26,93453.41
12001,"County 001, FL",FL,2023,1114,2920,123084305,77044081,825.85,42944.32,0.15,2.92,0.6543,2.04,84141.18
12002,"County 002, FL",FL,2023,4804,21528,762264627,469000356,702.2,36514.52,5.8,2.44,1.0198,2.63,77171.0
12003,"County 003, FL",FL,2023,1141,5216,109838719,70739014,423.08,22000.0,-1.28,1.34,1.8716,3.68,74312.72
12004,"County 004, FL",FL,2023,7269,32394,885961062,591762180,528.43,27478.16,0.09,1.93,0.5922,4.97,87284.9
12005,"County 005, FL",FL,2023,365,2175,83342314,54402296,728.71,37893.06,3.7,4.38,0.8953,2.46,83188.53
12006,"County 006, FL",FL,2023,19955,62255,1747033852,1158240983,556.73,28950.2,4.6,4.43,1.4692,4.13,76878.33
12007,"County 007, FL",FL,2023,8942,29511,1225774587,765868819,795.1,41345.43,3.21,5.07,1.5418,3.11,87952.51
12008,"County 008, FL",FL,2023,4150,17975,1043732596,676649672,1144.13,59494.87,2.78,0.19,0.7665,2.97,86435.45
12009,"County 009, FL",FL,2023,42445,92812,3378100992,2567409499,707.37,36783.04,0.23,1.92,0.8055,2.57,71541.33
12010,"County 010, FL",FL,2023,10501,26832,1135913767,828562488,822.94,42792.78,4.57,5.2,1.1214,2.87,80276.59
12011,"County 011, FL",FL,2023,1218,4981,223900268,148206395,845.06,43943.37,3.42,1.94,0.8988,2.46,85591.48
12012,"County 012, FL",FL,2023,17381,77417,2287222805,1520183099,584.57,30397.54,3.4,7.83,1.6494,3.49,74896.24
12013,"County 013, FL",FL,2023,1992,5971,258998929,193103059,816.84,42475.65,3.14,3.6,1.6956,3.87,80316.63
12014,"County 014, FL",FL,2023,6651,22337,615896515,429101258,540.08,28084.1,1.1,4.94,0.9426,4.02,69323.82
12015,"County 015, FL",FL,2023,12347,42116,1797575307,1303895061,802.26,41717.28,0.98,3.49,1.0328,3.01,81423.49
12016,"County 016, FL",FL,2023,1127,4039,138214297,93515736,690.28,35894.47,4.94,3.62,1.1499,3.01,81820.48
12017,"County 017, FL",FL,2023,18896,56894,2347026016,1441584403,762.24,39636.64,1.08,2.67,1.0656,3.58,76523.45
12018,"County 018, FL",FL,2023,2047,11266,442847739,306410526,753.18,39165.44,-0.33,2.32,0.4008,2.88,78453.72
12019,"County 019, FL",FL,2023,27708,82325,3153435675,1972402193,720.37,37459.08,0.67,0.71,0.8569,3.96,91046.77
12020,"County 020, FL",FL,2023,1089,4554,120429581,92390805,505.9,26307.05,3.8,3.4,1.2186,4.09,70755.04
12021,"County 021, FL",FL,2023,3501,8238,427406424,320647236,973.76,50635.75,4.11,4.81,0.7985,3.09,81550.42
12022,"County 022, FL",FL,2023,29456,81535,2867900747,1761561472,664.53,34555.37,0.21,4.44,1.2987,3.44,83407.72
12023,"County 023, FL",FL,2023,2509,12669,436904551,284493076,659.46,34291.82,0.08,2.7,1.6226,3.69,73193.05
12024,"County 024, FL",FL,2023,10427,14238,549664693,382158175,718.83,37378.98,2.95,7.39,0.9601,1.98,77648.44
12025,"County 025, FL",FL,2023,5975,23361,842326082,647947803,691.28,35946.38,5.35,4.62,0.6275,2.38,81649.62
12026,"County 026, FL",FL,2023,3626,13595,438683253,300315197,619.81,32229.88,5.37,4.89,1.0261,3.04,71956.4
12027,"County 027, FL",FL,2023,8914,33609,1170311417,703906772,656.51,34138.56,-0.83,8.04,0.9899,3.84,80167.47
12028,"County 028, FL",FL,2023,3097,6175,277605173,170722833,903.84,46999.48,5.91,2.28,1.1042,1.54,73752.96
12029,"County 029, FL",FL,2023,805,5764,325813362,196284009,1103.55,57384.63,2.74,5.4,1.481,2.02,88801.46
12030,"County 030, FL",FL,2023,9471,40529,1674691054,1317900520,785.23,40832.14,3.91,6.89,0.8735,4.48,83894.53
12031,"County 031, FL",FL,2023,695,3147,140528042,107927138,838.5,43601.85,4.98,5.89,1.2797,2.26,89467.12
12032,"County 032, FL",FL,2023,11173,29844,1224620628,765982242,765.27,39794.09,0.59,1.91,0.7686,3.41,80580.05
12033,"County 033, FL",FL,2023,7581,26625,973598102,757942504,736.2,38282.29,-1.88,2.38,1.4097,1.93,85622.39
12034,"County 034, FL",FL,2023,2953,11815,432419144,310370637,705.57,36689.67,1.52,2.36,1.1274,4.33,78397.27
12035,"County 035, FL",FL,2023,1122,3945,178710646,108163165,837.96,43573.78,2.12,3.12,0.715,4.16,69719.65
12036,"County 036, FL",FL,2023,2096,9373,315618252,237363596,667.52,34710.93,3.75,3.0,0.5765,2.81,84834.08
12037,"County 037, FL",FL,2023,7892,34800,1783739771,1167683577,1035.47,53844.54,5.45,2.5,0.8121,2.49,87038.88
12038,"County 038, FL",FL,2023,93879,338466,14211754958,10730537977,827.58,43034.37,3.64,4.24,0.99,3.02,85238.18
12039,"County 039, FL",FL,2023,2983,4513,180220927,113110428,792.79,41225.12,0.38,3.0,1.4416,3.54,84200.84
12040,"County 040, FL",FL,2023,41549,245122,11669486016,7706027789,934.54,48596.33,3.09,2.95,1.0102,2.57,74482.79
12041,"County 041, FL",FL,2023,3503,14942,669002350,531678120,832.53,43291.66,3.73,4.73,0.9325,2.13,82733.41
12042,"County 042, FL",FL,2023,860,3742,137984693,109542015,721.6,37523.09,3.6,4.41,0.8786,2.88,68760.85
12043,"County 043, FL",FL,2023,8058,32623,1510216746,1103838552,890.64,46313.13,-0.13,6.99,1.3586,1.13,76079.59
12044,"County 044, FL",FL,2023,1574,9800,432261181,269047937,825.47,42924.3,4.52,3.12,0.9056,3.56,73978.44
12045,"County 045, FL",FL,2023,8605,20898,715035096,539216446,635.36,33038.66,2.88,2.96,0.7012,2.58,77432.47
12046,"County 046, FL",FL,2023,2765,6971,355761218,250152090,972.78,50584.32,2.58,0.74,1.6486,2.55,89302.53
12047,"County 047, FL",FL,2023,2778,10579,466411913,359189592,825.29,42915.25,5.6,5.18,0.608,2.51,77099.91
12048,"County 048, FL",FL,2023,3798,22172,631460222,390249368,547.52,28471.08,4.04,4.48,1.9499,4.52,73504.9
12049,"County 049, FL",FL,2023,480,2078,46930062,34969545,445.35,23157.98,2.97,1.86,1.1601,4.14,80230.41
12050,"County 050, FL",FL,2023,1437,6126,272992072,217855623,839.87,43673.08,1.16,3.32,0.8175,3.2,84368.83
12051,"County 051, FL",FL,2023,17263,77305,3588144544,2269680629,860.23,44731.96,8.78,2.33,1.1099,2.37,91864.98
12052,"County 052, FL",FL,2023,2048,7138,271511888,199399184,697.9,36290.98,3.25,3.72,1.1628,3.61,79433.9
12053,"County 053, FL",FL,2023,35479,151912,6026656228,4139843184,728.12,37862.05,0.88,2.05,1.1199,2.24,77452.77
12054,"County 054, FL",FL,2023,5470,21069,1005475786,624678104,944.4,49108.86,0.96,6.68,1.3,1.93,80321.06
12055,"County 055, FL",FL,2023,2988,11566,398754416,256427573,662.2,34434.47,4.74,3.51,0.9038,2.13,73021.78
12056,"County 056, FL",FL,2023,3827,13157,397578900,290114301,594.72,30925.4,0.95,6.38,1.3744,3.94,85695.08
12057,"County 057, FL",FL,2023,5012,12853,577728525,452753852,823.65,42829.7,5.36,4.29,0.5228,2.3,84904.4
12058,"County 058, FL",FL,2023,151,439,14980013,9454411,651.37,33871.38,0.99,4.45,1.8652,4.85,79848.17
12059,"County 059, FL",FL,2023,9429,57739,2117281101,1400149682,730.2,37970.28,3.51,3.39,1.1918,3.43,64528.96
12060,"County 060, FL",FL,2023,12750,44796,2518555821,1686359828,1030.02,53561.27,3.49,4.59,1.4413,2.79,82419.97
12061,"County 061, FL",FL,2023,2924,8006,371206723,258248030,900.64,46833.41,1.98,4.64,1.1937,4.06,75349.34
12062,"County 062, FL",FL,2023,4551,10368,424424359,284059307,814.32,42344.55,3.62,5.16,1.3553,2.81,83514.07
12063,"County 063, FL",FL,2023,80016,231207,9197093061,6517182822,769.06,39991.38,3.19,1.9,1.5746,2.31,78643.05
12064,"County 064, FL",FL,2023,64934,243721,8640619529,5593377000,692.64,36017.44,0.21,8.72,1.2297,2.55,78805.75
12065,"County 065, FL",FL,2023,25770,60055,2075432381,1260381837,694.34,36105.67,0.13,0.63,0.5782,2.71,73166.09
12066,"County 066, FL",FL,2023,329,3622,131616335,105015091,704.79,36649.1,1.18,5.39,0.9934,3.37,75122.68
12067,"County 067, FL",FL,2023,1636,5994,191377013,141979272,632.06,32866.96,1.59,4.06,0.9711,2.91,77950.1
13001,"County 001, GA",GA,2023,3656,7322,444372006,343767720,1115.05,57982.5,-0.91,-0.81,0.8554,2.05,58432.67
13002,"County 002, GA",GA,2023,32352,89153,3561496960,2737116717,769.83,40031.36,1.31,2.68,0.8045,2.04,46052.28
13003,"County 003, GA",GA,2023,523,2084,118477118,83348776,1084.71,56405.13,-0.8,3.58,1.1347,2.26,56495.81
13004,"County 004, GA",GA,2023,5823,16910,546234062,400379044,635.52,33047.15,2.49,4.56,0.8851,2.29,49212.82
13005,"County 005, GA",GA,2023,2887,6787,298013172,198608659,824.61,42879.67,0.16,4.32,1.0557,1.0,46346.44
13006,"County 006, GA",GA,2023,2967,9606,423457793,265753606,864.91,44975.57,0.24,3.52,0.9029,4.09,40618.45
13007,"County 007, GA",GA,2023,3572,19506,1068107485,645833421,1039.5,54053.92,0.78,3.61,0.9729,1.67,57169.47
13008,"County 008, GA",GA,2023,591,2579,142402904,97785788,1047.67,54479.04,-2.52,7.01,0.8081,1.93,60370.45
13009,"County 009, GA",GA,2023,2229,7144,360347830,259642460,960.71,49956.86,1.98,2.02,1.4491,1.0,62067.92
13010,"County 010, GA",GA,2023,100,389,18099450,12600504,877.92,45651.67,-2.21,3.67,1.0111,1.99,58262.67
13011,"County 011, GA",GA,2023,7182,27700,1063662254,664084825,711.45,36995.62,2.5,0.69,0.3367,3.31,47749.92
13012,"County 012, GA",GA,2023,1469,5288,281892290,192133533,983.79,51157.27,1.12,4.78,0.995,2.75,52294.06
13013,"County 013, GA",GA,2023,60290,235544,11219364225,8498808782,904.26,47021.43,1.01,3.73,1.0631,1.0,62146.99
13014,"County 014, GA",GA,2023,6768,29527,1305375995,921988300,810.95,42169.33,2.95,2.63,0.8535,2.25,56978.39
13015,"County 015, GA",GA,2023,401,3143,125638323,96959443,789.52,41055.06,-3.98,1.97,1.5222,2.83,50995.08
13016,"County 016, GA",GA,2023,375,1487,79558754,48230995,1047.95,54493.27,-0.79,3.84,0.8936,1.63,66290.57
13017,"County 017, GA",GA,2023,4701,10240,452128478,353624516,815.34,42397.88,-2.93,4.87,1.2626,2.84,46310.14
13018,"County 018, GA",GA,2023,1166,3820,191108042,141564039,929.1,48313.42,-2.32,1.64,0.6946,1.77,58008.85
13019,"County 019, GA",GA,2023,6789,36446,1751822684,1066459997,956.23,49723.87,2.16,3.17,1.0823,3.32,53099.41
13020,"County 020, GA",GA,2023,6396,39356,1575255190,1104740572,786.14,40879.09,2.59,6.06,1.1139,2.16,39567.35
